time              7.519600000e-09
                 x                y                z              rxy                G               Bx               By               Bz                m                q           nmacro           rmacro               ID              fEx              fEy              fEz              fBx              fBy              fBz            G_cnt            G_his 
  -2.559016069e-04  3.405764031e-04  1.421303422e+00  4.260022521e-04  1.243595009e+00 -2.133358050e-05  1.424238515e-04  5.944665773e-01  1.672621924e-27  1.602176634e-19  1.310716906e+01  0.000000000e+00  4.100000000e+01  0.000000000e+00  0.000000000e+00  0.000000000e+00  0.000000000e+00  0.000000000e+00  0.000000000e+00  1.600000000e+01  1.243145000e+00 
  -1.954453588e-04 -2.598625790e-04  1.282182159e+00  3.251575745e-04  1.243026142e+00  9.665752845e-06 -9.475984846e-05  5.939684761e-01  1.672621924e-27  1.602176634e-19  1.310716906e+01  0.000000000e+00  4.200000000e+01  0.000000000e+00  0.000000000e+00  0.000000000e+00  0.000000000e+00  0.000000000e+00  0.000000000e+00  1.200000000e+01  1.243155000e+00 
  -5.864838550e-05 -2.566121565e-05  1.366628202e+00  6.401664714e-05  1.244008223e+00  6.120392402e-05 -5.277115957e-05  5.948277181e-01  1.672621924e-27  1.602176634e-19  1.310716906e+01  0.000000000e+00  4.300000000e+01  0.000000000e+00  0.000000000e+00  0.000000000e+00  0.000000000e+00  0.000000000e+00  0.000000000e+00  1.700000000e+01  1.243165000e+00 
   5.056765945e-05 -1.271948890e-04  1.449695313e+00  1.368781501e-04  1.243487040e+00  1.074445512e-04 -2.016459646e-05  5.943721296e-01  1.672621924e-27  1.602176634e-19  1.310716906e+01  0.000000000e+00  4.400000000e+01  0.000000000e+00  0.000000000e+00  0.000000000e+00  0.000000000e+00  0.000000000e+00  0.000000000e+00  1.100000000e+01  1.243175000e+00 
  -3.496413108e-04  7.377852635e-05  1.236351593e+00  3.573406178e-04  1.243595420e+00 -6.389225413e-05  9.162015389e-06  5.944669508e-01  1.672621924e-27  1.602176634e-19  1.310716906e+01  0.000000000e+00  4.500000000e+01  0.000000000e+00  0.000000000e+00  0.000000000e+00  0.000000000e+00  0.000000000e+00  0.000000000e+00  1.500000000e+01  1.243185000e+00 
  -2.683461582e-04  8.519543020e-05  1.320625892e+00  2.815455948e-04  1.243774612e+00 -3.813262894e-05  4.331914600e-05  5.946236274e-01  1.672621924e-27  1.602176634e-19  1.310716906e+01  0.000000000e+00  4.600000000e+01  0.000000000e+00  0.000000000e+00  0.000000000e+00  0.000000000e+00  0.000000000e+00  0.000000000e+00  1.000000000e+01  1.243195000e+00 
  -1.840254266e-04  3.507374759e-04  1.402237825e+00  3.960834945e-04  1.242914029e+00  1.110040320e-05  8.027205043e-05  5.938701794e-01  1.672621924e-27  1.602176634e-19  1.310716906e+01  0.000000000e+00  4.700000000e+01  0.000000000e+00  0.000000000e+00  0.000000000e+00  0.000000000e+00  0.000000000e+00  0.000000000e+00  1.100000000e+01  1.243205000e+00 
  -8.095688029e-05  2.106690166e-04  1.264854272e+00  2.256888367e-04  1.243476105e+00  4.688511649e-05  1.669333516e-04  5.943625459e-01  1.672621924e-27  1.602176634e-19  1.310716906e+01  0.000000000e+00  4.800000000e+01  0.000000000e+00  0.000000000e+00  0.000000000e+00  0.000000000e+00  0.000000000e+00  0.000000000e+00  1.200000000e+01  1.243215000e+00 
   1.440797717e-04 -4.770856046e-04  1.346632370e+00  4.983669880e-04  1.242979450e+00  1.566822933e-04 -2.156684292e-04  5.939274900e-01  1.672621924e-27  1.602176634e-19  1.310716906e+01  0.000000000e+00  4.900000000e+01  0.000000000e+00  0.000000000e+00  0.000000000e+00  0.000000000e+00  0.000000000e+00  0.000000000e+00  1.100000000e+01  1.243225000e+00 
  -5.632201485e-04 -2.488441304e-04  1.431403190e+00  6.157437266e-04  1.243995540e+00 -1.679785516e-04 -8.694409815e-05  5.948166177e-01  1.672621924e-27  1.602176634e-19  1.310716906e+01  0.000000000e+00  5.000000000e+01  0.000000000e+00  0.000000000e+00  0.000000000e+00  0.000000000e+00  0.000000000e+00  0.000000000e+00  1.600000000e+01  1.243235000e+00 
  -3.202077450e-04 -2.380522814e-05  1.291496365e+00  3.210914026e-04  1.243309650e+00 -4.936227199e-05 -4.758647711e-05  5.942168629e-01  1.672621924e-27  1.602176634e-19  1.310716906e+01  0.000000000e+00  5.100000000e+01  0.000000000e+00  0.000000000e+00  0.000000000e+00  0.000000000e+00  0.000000000e+00  0.000000000e+00  7.000000000e+00  1.243245000e+00 
  -2.230813909e-04 -1.256794823e-04  1.376366583e+00  2.560481190e-04  1.244082878e+00 -2.025174663e-05 -1.448579117e-05  5.948929067e-01  1.672621924e-27  1.602176634e-19  1.310716906e+01  0.000000000e+00  5.200000000e+01  0.000000000e+00  0.000000000e+00  0.000000000e+00  0.000000000e+00  0.000000000e+00  0.000000000e+00  1.100000000e+01  1.243255000e+00 
  -1.673476556e-04  8.188700468e-05  1.458490436e+00  1.863081301e-04  1.243236536e+00  1.292960087e-05  1.624530598e-05  5.941528363e-01  1.672621924e-27  1.602176634e-19  1.310716906e+01  0.000000000e+00  5.300000000e+01  0.000000000e+00  0.000000000e+00  0.000000000e+00  0.000000000e+00  0.000000000e+00  0.000000000e+00  1.600000000e+01  1.243265000e+00 
  -3.074767983e-05  8.501153931e-05  1.220663767e+00  9.040122583e-05  1.243074213e+00  7.788769552e-05  4.559622576e-05  5.940106114e-01  1.672621924e-27  1.602176634e-19  1.310716906e+01  0.000000000e+00  5.400000000e+01  0.000000000e+00  0.000000000e+00  0.000000000e+00  0.000000000e+00  0.000000000e+00  0.000000000e+00  1.900000000e+01  1.243275000e+00 
  -4.577278979e-04  3.386598396e-04  1.304579612e+00  5.693903015e-04  1.243809366e+00 -1.209230443e-04  8.876355018e-05  5.946539857e-01  1.672621924e-27  1.602176634e-19  1.310716906e+01  0.000000000e+00  5.500000000e+01  0.000000000e+00  0.000000000e+00  0.000000000e+00  0.000000000e+00  0.000000000e+00  0.000000000e+00  8.000000000e+00  1.243285000e+00 
  -3.340206630e-04 -4.931933110e-04  1.388106629e+00  5.956588330e-04  1.243497936e+00 -6.803759523e-05 -1.653319119e-04  5.943816465e-01  1.672621924e-27  1.602176634e-19  1.310716906e+01  0.000000000e+00  5.600000000e+01  0.000000000e+00  0.000000000e+00  0.000000000e+00  0.000000000e+00  0.000000000e+00  0.000000000e+00  1.100000000e+01  1.243295000e+00 
  -1.943042074e-04 -1.539627366e-04  1.249662018e+00  2.479085502e-04  1.243983713e+00 -8.379688248e-06 -8.080318095e-05  5.948063142e-01  1.672621924e-27  1.602176634e-19  1.310716906e+01  0.000000000e+00  5.700000000e+01  0.000000000e+00  0.000000000e+00  0.000000000e+00  0.000000000e+00  0.000000000e+00  0.000000000e+00  1.200000000e+01  1.243305000e+00 
  -1.412586268e-04 -1.295390081e-04  1.332150916e+00  1.916620836e-04  1.243196245e+00  2.062992107e-05 -4.184806604e-05  5.941175429e-01  1.672621924e-27  1.602176634e-19  1.310716906e+01  0.000000000e+00  5.800000000e+01  0.000000000e+00  0.000000000e+00  0.000000000e+00  0.000000000e+00  0.000000000e+00  0.000000000e+00  1.600000000e+01  1.243315000e+00 
   2.499867621e-05  8.087352687e-05  1.414505835e+00  8.464904701e-05  1.243177035e+00  9.955509902e-05 -1.235270544e-05  5.941007072e-01  1.672621924e-27  1.602176634e-19  1.310716906e+01  0.000000000e+00  5.900000000e+01  0.000000000e+00  0.000000000e+00  0.000000000e+00  0.000000000e+00  0.000000000e+00  0.000000000e+00  1.600000000e+01  1.243325000e+00 
  -4.479132875e-04 -2.958531361e-05  1.276181284e+00  4.488893002e-04  1.242975034e+00 -1.108408573e-04  1.865939222e-05  5.939236679e-01  1.672621924e-27  1.602176634e-19  1.310716906e+01  0.000000000e+00  6.000000000e+01  0.000000000e+00  0.000000000e+00  0.000000000e+00  0.000000000e+00  0.000000000e+00  0.000000000e+00  1.200000000e+01  1.243335000e+00 
  -2.564724740e-04  1.776015256e-04  1.359685136e+00  3.119622282e-04  1.243610559e+00 -2.855392979e-05  5.117992702e-05  5.944801926e-01  1.672621924e-27  1.602176634e-19  1.310716906e+01  0.000000000e+00  6.100000000e+01  0.000000000e+00  0.000000000e+00  0.000000000e+00  0.000000000e+00  0.000000000e+00  0.000000000e+00  1.800000000e+01  1.243345000e+00 
  -1.925226368e-04  2.177240220e-04  1.444148534e+00  2.906350210e-04  1.243914505e+00 -9.234873176e-06  9.868243475e-05  5.947458612e-01  1.672621924e-27  1.602176634e-19  1.310716906e+01  0.000000000e+00  6.200000000e+01  0.000000000e+00  0.000000000e+00  0.000000000e+00  0.000000000e+00  0.000000000e+00  0.000000000e+00  1.200000000e+01  1.243355000e+00 
  -7.187772830e-05 -1.078961149e-04  1.229978357e+00  1.296455917e-04  1.243371593e+00  5.642953544e-05 -1.425483696e-04  5.942710789e-01  1.672621924e-27  1.602176634e-19  1.310716906e+01  0.000000000e+00  6.300000000e+01  0.000000000e+00  0.000000000e+00  0.000000000e+00  0.000000000e+00  0.000000000e+00  0.000000000e+00  1.300000000e+01  1.243365000e+00 
   5.960706173e-05 -4.001445255e-04  1.314756245e+00  4.045598140e-04  1.244092291e+00  1.020406484e-04 -7.449770592e-05  5.949011108e-01  1.672621924e-27  1.602176634e-19  1.310716906e+01  0.000000000e+00  6.400000000e+01  0.000000000e+00  0.000000000e+00  0.000000000e+00  0.000000000e+00  0.000000000e+00  0.000000000e+00  1.500000000e+01  1.243375000e+00 
  -4.138804297e-04 -7.997275055e-05  1.396908961e+00  4.215360613e-04  1.243248599e+00 -9.992096955e-05 -3.672719092e-05  5.941633933e-01  1.672621924e-27  1.602176634e-19  1.310716906e+01  0.000000000e+00  6.500000000e+01  0.000000000e+00  0.000000000e+00  0.000000000e+00  0.000000000e+00  0.000000000e+00  0.000000000e+00  7.000000000e+00  1.243385000e+00 
  -2.697135011e-04 -7.744884558e-05  1.258824456e+00  2.806130723e-04  1.243678404e+00 -4.566624954e-05 -6.003253197e-06  5.945395227e-01  1.672621924e-27  1.602176634e-19  1.310716906e+01  0.000000000e+00  6.600000000e+01  0.000000000e+00  0.000000000e+00  0.000000000e+00  0.000000000e+00  0.000000000e+00  0.000000000e+00  1.700000000e+01  1.243395000e+00 
  -1.823842913e-04  1.240955301e-04  1.340521737e+00  2.205985728e-04  1.242856618e+00  5.174440745e-06  2.318406682e-05  5.938198312e-01  1.672621924e-27  1.602176634e-19  1.310716906e+01  0.000000000e+00  6.700000000e+01  0.000000000e+00  0.000000000e+00  0.000000000e+00  0.000000000e+00  0.000000000e+00  0.000000000e+00  1.600000000e+01  1.243405000e+00 
  -3.232575997e-05  2.218733723e-05  1.424495493e+00  3.920755910e-05  1.243666450e+00  6.652383929e-05  5.938362858e-05  5.945290651e-01  1.672621924e-27  1.602176634e-19  1.310716906e+01  0.000000000e+00  6.800000000e+01  0.000000000e+00  0.000000000e+00  0.000000000e+00  0.000000000e+00  0.000000000e+00  0.000000000e+00  1.300000000e+01  1.243415000e+00 
   1.006980154e-04  2.697055812e-04  1.285003041e+00  2.878909357e-04  1.242975065e+00  1.312718621e-04  1.032168151e-04  5.939236819e-01  1.672621924e-27  1.602176634e-19  1.310716906e+01  0.000000000e+00  6.900000000e+01  0.000000000e+00  0.000000000e+00  0.000000000e+00  0.000000000e+00  0.000000000e+00  0.000000000e+00  7.000000000e+00  1.243425000e+00 
  -3.288341321e-04 -3.129172621e-04  1.369730788e+00  4.539263149e-04  1.243981393e+00 -7.019741753e-05 -1.261493411e-04  5.948042755e-01  1.672621924e-27  1.602176634e-19  1.310716906e+01  0.000000000e+00  7.000000000e+01  0.000000000e+00  0.000000000e+00  0.000000000e+00  0.000000000e+00  0.000000000e+00  0.000000000e+00  7.000000000e+00  1.243435000e+00 
